user_id,signup_date,channel,act_timestamp,act_type,Diff,members_activation
4058,2019-10-02,ORGANIC,2019-10-18,Select_Category,16.0,Not-Activated
29685,2019-10-08,ORGANIC,2019-10-20,Add_Flavour,12.0,Not-Activated
29685,2019-10-08,ORGANIC,2019-10-23,Select_Category,15.0,Not-Activated
59895,2019-10-17,EMAIL,2019-10-22,Add_Flavour,5.0,Not-Activated
59895,2019-10-17,EMAIL,2019-10-23,Select_Category,6.0,Not-Activated
27475,2019-10-06,PPC,2019-10-21,Add_Flavour,15.0,Not-Activated
27475,2019-10-06,PPC,2019-10-22,Select_Category,16.0,Not-Activated
60637,2019-10-23,ORGANIC,2019-10-28,Add_Flavour,5.0,Not-Activated
60637,2019-10-23,ORGANIC,2019-10-29,Select_Category,6.0,Not-Activated
93151,2019-10-12,ORGANIC,2019-10-29,Add_Flavour,17.0,Not-Activated
93151,2019-10-12,ORGANIC,2019-10-31,Select_Category,19.0,Not-Activated
79945,2019-10-11,ORGANIC,2019-10-11,Add_Flavour,0.0,Not-Activated
79945,2019-10-11,ORGANIC,2019-10-20,Select_Category,9.0,Not-Activated
60816,2019-10-10,ORGANIC,2019-10-10,Add_Flavour,0.0,Not-Activated
60816,2019-10-10,ORGANIC,2019-10-10,Select_Category,0.0,Not-Activated
19215,2019-10-26,ORGANIC,2019-10-31,Add_Flavour,5.0,Not-Activated
19215,2019-10-26,ORGANIC,2019-10-31,Select_Category,5.0,Not-Activated
93894,2019-10-13,ORGANIC,2019-10-28,Add_Flavour,15.0,Not-Activated
93894,2019-10-13,ORGANIC,2019-10-31,Select_Category,18.0,Not-Activated
44749,2019-10-17,EMAIL,2019-10-23,Add_Flavour,6.0,Not-Activated
44749,2019-10-17,EMAIL,2019-10-23,Select_Category,6.0,Not-Activated
84864,2019-10-23,PPC,2019-10-27,Add_Flavour,4.0,Not-Activated
84864,2019-10-23,PPC,2019-11-11,Select_Category,19.0,Not-Activated
89233,2019-10-12,ORGANIC,2019-10-12,Add_Flavour,0.0,Not-Activated
89233,2019-10-12,ORGANIC,2019-10-12,Select_Category,0.0,Not-Activated
15020,2019-10-08,PPC,2019-10-18,Add_Flavour,10.0,Not-Activated
15020,2019-10-08,PPC,2019-10-27,Select_Category,19.0,Not-Activated
99674,2019-10-23,ORGANIC,2019-11-07,Add_Flavour,15.0,Not-Activated
99674,2019-10-23,ORGANIC,2019-11-08,Select_Category,16.0,Not-Activated
58685,2019-10-14,ORGANIC,2019-10-15,Add_Flavour,1.0,Not-Activated
58685,2019-10-14,ORGANIC,2019-11-01,Select_Category,18.0,Not-Activated
8472,2019-10-02,ORGANIC,2019-10-10,Add_Flavour,8.0,Not-Activated
8472,2019-10-02,ORGANIC,2019-10-10,Select_Category,8.0,Not-Activated
65545,2019-10-18,ORGANIC,2019-11-03,Add_Flavour,16.0,Not-Activated
65545,2019-10-18,ORGANIC,2019-11-06,Select_Category,19.0,Not-Activated
33858,2019-10-21,PPC,2019-10-29,Add_Flavour,8.0,Not-Activated
33858,2019-10-21,PPC,2019-11-04,Select_Category,14.0,Not-Activated
42015,2019-10-07,PPC,2019-10-08,Add_Flavour,1.0,Not-Activated
42015,2019-10-07,PPC,2019-10-23,Select_Category,16.0,Not-Activated
81162,2019-10-13,ORGANIC,2019-10-19,Add_Flavour,6.0,Not-Activated
81162,2019-10-13,ORGANIC,2019-10-29,Select_Category,16.0,Not-Activated
50537,2019-10-24,ORGANIC,2019-10-24,Add_Flavour,0.0,Not-Activated
50537,2019-10-24,ORGANIC,2019-11-11,Select_Category,18.0,Not-Activated
4783,2019-10-27,ORGANIC,2019-11-03,Add_Flavour,7.0,Activated
4783,2019-10-27,ORGANIC,2019-11-04,Select_Category,8.0,Not-Activated
49446,2019-10-06,EMAIL,2019-10-21,Add_Flavour,15.0,Not-Activated
49446,2019-10-06,EMAIL,2019-10-24,Select_Category,18.0,Not-Activated
61334,2019-10-27,ORGANIC,2019-11-01,Add_Flavour,5.0,Not-Activated
61334,2019-10-27,ORGANIC,2019-11-02,Select_Category,6.0,Not-Activated
63041,2019-10-18,PPC,2019-10-20,Add_Flavour,2.0,Not-Activated
63041,2019-10-18,PPC,2019-10-21,Select_Category,3.0,Not-Activated
23995,2019-10-16,PPC,2019-10-29,Add_Flavour,13.0,Not-Activated
23995,2019-10-16,PPC,2019-11-01,Select_Category,16.0,Not-Activated
71536,2019-10-16,ORGANIC,2019-10-26,Add_Flavour,10.0,Not-Activated
71536,2019-10-16,ORGANIC,2019-11-03,Select_Category,18.0,Not-Activated
65290,2019-10-11,ORGANIC,2019-10-27,Add_Flavour,16.0,Not-Activated
65290,2019-10-11,ORGANIC,2019-10-27,Select_Category,16.0,Not-Activated
44199,2019-10-17,PPC,2019-11-05,Add_Flavour,19.0,Not-Activated
44199,2019-10-17,PPC,2019-11-05,Select_Category,19.0,Not-Activated
22949,2019-10-03,PPC,2019-10-09,Add_Flavour,6.0,Not-Activated
22949,2019-10-03,PPC,2019-10-20,Select_Category,17.0,Not-Activated
13005,2019-10-11,PPC,2019-10-21,Add_Flavour,10.0,Not-Activated
13005,2019-10-11,PPC,2019-10-25,Select_Category,14.0,Not-Activated
19524,2019-10-19,PPC,2019-10-30,Add_Flavour,11.0,Not-Activated
19524,2019-10-19,PPC,2019-11-04,Select_Category,16.0,Not-Activated
49162,2019-10-02,ORGANIC,2019-10-07,Add_Flavour,5.0,Not-Activated
49162,2019-10-02,ORGANIC,2019-10-08,Select_Category,6.0,Not-Activated
82690,2019-10-12,EMAIL,2019-10-21,Add_Flavour,9.0,Not-Activated
82690,2019-10-12,EMAIL,2019-10-27,Select_Category,15.0,Not-Activated
2580,2019-10-15,PPC,2019-10-19,Add_Flavour,4.0,Not-Activated
2580,2019-10-15,PPC,2019-10-27,Select_Category,12.0,Not-Activated
73640,2019-10-04,PPC,2019-10-16,Add_Flavour,12.0,Not-Activated
73640,2019-10-04,PPC,2019-10-21,Select_Category,17.0,Not-Activated
63742,2019-10-14,ORGANIC,2019-10-19,Add_Flavour,5.0,Not-Activated
63742,2019-10-14,ORGANIC,2019-11-01,Select_Category,18.0,Not-Activated
80062,2019-10-25,ORGANIC,2019-10-26,Add_Flavour,1.0,Not-Activated
80062,2019-10-25,ORGANIC,2019-11-12,Select_Category,18.0,Not-Activated
28656,2019-10-26,ORGANIC,2019-10-29,Add_Flavour,3.0,Not-Activated
28656,2019-10-26,ORGANIC,2019-11-04,Select_Category,9.0,Not-Activated
39800,2019-10-19,ORGANIC,2019-11-02,Add_Flavour,14.0,Not-Activated
39800,2019-10-19,ORGANIC,2019-11-02,Select_Category,14.0,Not-Activated
42132,2019-10-25,ORGANIC,2019-10-30,Add_Flavour,5.0,Not-Activated
42132,2019-10-25,ORGANIC,2019-10-31,Select_Category,6.0,Not-Activated
33049,2019-10-15,PPC,2019-10-24,Add_Flavour,9.0,Not-Activated
33049,2019-10-15,PPC,2019-10-30,Select_Category,15.0,Not-Activated
5843,2019-10-15,ORGANIC,2019-10-17,Add_Flavour,2.0,Not-Activated
5843,2019-10-15,ORGANIC,2019-11-03,Select_Category,19.0,Not-Activated
35090,2019-10-05,PPC,2019-10-21,Add_Flavour,16.0,Not-Activated
35090,2019-10-05,PPC,2019-10-24,Select_Category,19.0,Not-Activated
50234,2019-10-02,ORGANIC,2019-10-06,Add_Flavour,4.0,Not-Activated
50234,2019-10-02,ORGANIC,2019-10-11,Select_Category,9.0,Not-Activated
90009,2019-10-02,ORGANIC,2019-10-15,Add_Flavour,13.0,Not-Activated
90009,2019-10-02,ORGANIC,2019-10-20,Select_Category,18.0,Not-Activated
57446,2019-10-13,ORGANIC,2019-10-14,Add_Flavour,1.0,Not-Activated
57446,2019-10-13,ORGANIC,2019-10-26,Select_Category,13.0,Not-Activated
18261,2019-10-22,EMAIL,2019-10-24,Add_Flavour,2.0,Not-Activated
18261,2019-10-22,EMAIL,2019-10-26,Select_Category,4.0,Not-Activated
6738,2019-10-08,PPC,2019-10-23,Add_Flavour,15.0,Not-Activated
6738,2019-10-08,PPC,2019-10-23,Select_Category,15.0,Not-Activated
7844,2019-10-16,ORGANIC,2019-10-31,Add_Flavour,15.0,Not-Activated
7844,2019-10-16,ORGANIC,2019-10-31,Select_Category,15.0,Not-Activated
92824,2019-10-12,ORGANIC,2019-10-22,Add_Flavour,10.0,Not-Activated
92824,2019-10-12,ORGANIC,2019-10-25,Select_Category,13.0,Not-Activated
25453,2019-10-02,ORGANIC,2019-10-18,Add_Flavour,16.0,Not-Activated
25453,2019-10-02,ORGANIC,2019-10-18,Select_Category,16.0,Not-Activated
60341,2019-10-23,EMAIL,2019-11-11,Add_Flavour,19.0,Not-Activated
60341,2019-10-23,EMAIL,2019-11-11,Select_Category,19.0,Not-Activated
57319,2019-10-17,PPC,2019-10-25,Add_Flavour,8.0,Not-Activated
57319,2019-10-17,PPC,2019-10-29,Select_Category,12.0,Not-Activated
84911,2019-10-09,EMAIL,2019-10-23,Add_Flavour,14.0,Not-Activated
84911,2019-10-09,EMAIL,2019-10-23,Select_Category,14.0,Not-Activated
45803,2019-10-23,ORGANIC,2019-11-09,Add_Flavour,17.0,Not-Activated
45803,2019-10-23,ORGANIC,2019-11-09,Select_Category,17.0,Not-Activated
63940,2019-10-08,EMAIL,2019-10-14,Add_Flavour,6.0,Not-Activated
63940,2019-10-08,EMAIL,2019-10-14,Select_Category,6.0,Not-Activated
60993,2019-10-06,PPC,2019-10-20,Add_Flavour,14.0,Not-Activated
60993,2019-10-06,PPC,2019-10-24,Select_Category,18.0,Not-Activated
98764,2019-10-07,EMAIL,2019-10-24,Add_Flavour,17.0,Not-Activated
98764,2019-10-07,EMAIL,2019-10-25,Select_Category,18.0,Not-Activated
37513,2019-10-15,ORGANIC,2019-10-31,Add_Flavour,16.0,Not-Activated
37513,2019-10-15,ORGANIC,2019-11-03,Select_Category,19.0,Not-Activated
79143,2019-10-13,PPC,2019-10-17,Add_Flavour,4.0,Not-Activated
79143,2019-10-13,PPC,2019-10-18,Select_Category,5.0,Not-Activated
53007,2019-10-06,PPC,2019-10-17,Add_Flavour,11.0,Not-Activated
53007,2019-10-06,PPC,2019-10-25,Select_Category,19.0,Not-Activated
44250,2019-10-09,PPC,2019-10-12,Add_Flavour,3.0,Not-Activated
44250,2019-10-09,PPC,2019-10-14,Select_Category,5.0,Not-Activated
23734,2019-10-10,ORGANIC,2019-10-17,Add_Flavour,7.0,Activated
23734,2019-10-10,ORGANIC,2019-10-29,Select_Category,19.0,Not-Activated
23937,2019-10-18,PPC,2019-11-05,Add_Flavour,18.0,Not-Activated
23937,2019-10-18,PPC,2019-11-06,Select_Category,19.0,Not-Activated
62374,2019-10-12,PPC,2019-10-25,Add_Flavour,13.0,Not-Activated
62374,2019-10-12,PPC,2019-10-29,Select_Category,17.0,Not-Activated
5871,2019-10-11,PPC,2019-10-16,Add_Flavour,5.0,Not-Activated
5871,2019-10-11,PPC,2019-10-19,Select_Category,8.0,Not-Activated
26467,2019-10-03,EMAIL,2019-10-07,Add_Flavour,4.0,Not-Activated
26467,2019-10-03,EMAIL,2019-10-09,Select_Category,6.0,Not-Activated
84484,2019-10-05,EMAIL,2019-10-08,Add_Flavour,3.0,Not-Activated
84484,2019-10-05,EMAIL,2019-10-09,Select_Category,4.0,Not-Activated
89662,2019-10-21,PPC,2019-10-30,Add_Flavour,9.0,Not-Activated
89662,2019-10-21,PPC,2019-11-04,Select_Category,14.0,Not-Activated
70093,2019-10-18,PPC,2019-10-30,Add_Flavour,12.0,Not-Activated
70093,2019-10-18,PPC,2019-11-06,Select_Category,19.0,Not-Activated
9371,2019-10-12,PPC,2019-10-25,Add_Flavour,13.0,Not-Activated
9371,2019-10-12,PPC,2019-10-29,Select_Category,17.0,Not-Activated
54961,2019-10-15,PPC,2019-11-01,Add_Flavour,17.0,Not-Activated
54961,2019-10-15,PPC,2019-11-01,Select_Category,17.0,Not-Activated
85510,2019-10-14,PPC,2019-10-29,Add_Flavour,15.0,Not-Activated
85510,2019-10-14,PPC,2019-10-29,Select_Category,15.0,Not-Activated
35373,2019-10-25,ORGANIC,2019-11-08,Add_Flavour,14.0,Not-Activated
35373,2019-10-25,ORGANIC,2019-11-11,Select_Category,17.0,Not-Activated
11907,2019-10-10,ORGANIC,2019-10-11,Add_Flavour,1.0,Not-Activated
11907,2019-10-10,ORGANIC,2019-10-16,Select_Category,6.0,Not-Activated
24954,2019-10-19,ORGANIC,2019-11-01,Add_Flavour,13.0,Not-Activated
24954,2019-10-19,ORGANIC,2019-11-01,Select_Category,13.0,Not-Activated
19343,2019-10-14,PPC,2019-11-02,Add_Flavour,19.0,Not-Activated
19343,2019-10-14,PPC,2019-11-02,Select_Category,19.0,Not-Activated
32251,2019-10-14,ORGANIC,2019-10-29,Add_Flavour,15.0,Not-Activated
32251,2019-10-14,ORGANIC,2019-11-02,Select_Category,19.0,Not-Activated
2743,2019-10-20,ORGANIC,2019-11-01,Add_Flavour,12.0,Not-Activated
2743,2019-10-20,ORGANIC,2019-11-02,Select_Category,13.0,Not-Activated
30944,2019-10-24,ORGANIC,2019-10-30,Add_Flavour,6.0,Not-Activated
30944,2019-10-24,ORGANIC,2019-10-30,Select_Category,6.0,Not-Activated
90638,2019-10-09,PPC,2019-10-17,Add_Flavour,8.0,Not-Activated
90638,2019-10-09,PPC,2019-10-20,Select_Category,11.0,Not-Activated
21436,2019-10-20,PPC,2019-11-01,Add_Flavour,12.0,Not-Activated
21436,2019-10-20,PPC,2019-11-05,Select_Category,16.0,Not-Activated
30709,2019-10-03,ORGANIC,2019-10-13,Add_Flavour,10.0,Not-Activated
30709,2019-10-03,ORGANIC,2019-10-15,Select_Category,12.0,Not-Activated
23130,2019-10-02,EMAIL,2019-10-08,Add_Flavour,6.0,Not-Activated
23130,2019-10-02,EMAIL,2019-10-08,Select_Category,6.0,Not-Activated
62585,2019-10-13,ORGANIC,2019-10-24,Add_Flavour,11.0,Not-Activated
62585,2019-10-13,ORGANIC,2019-10-27,Select_Category,14.0,Not-Activated
20251,2019-10-05,ORGANIC,2019-10-17,Add_Flavour,12.0,Not-Activated
20251,2019-10-05,ORGANIC,2019-10-24,Select_Category,19.0,Not-Activated
43092,2019-10-20,PPC,2019-10-24,Add_Flavour,4.0,Not-Activated
43092,2019-10-20,PPC,2019-10-24,Select_Category,4.0,Not-Activated
12607,2019-10-27,PPC,2019-11-01,Add_Flavour,5.0,Not-Activated
12607,2019-10-27,PPC,2019-11-01,Select_Category,5.0,Not-Activated
16659,2019-10-21,EMAIL,2019-10-23,Add_Flavour,2.0,Not-Activated
16659,2019-10-21,EMAIL,2019-10-26,Select_Category,5.0,Not-Activated
7477,2019-10-05,ORGANIC,2019-10-08,Add_Flavour,3.0,Not-Activated
7477,2019-10-05,ORGANIC,2019-10-22,Select_Category,17.0,Not-Activated
78275,2019-10-11,ORGANIC,2019-10-21,Add_Flavour,10.0,Not-Activated
78275,2019-10-11,ORGANIC,2019-10-26,Select_Category,15.0,Not-Activated
85863,2019-10-03,ORGANIC,2019-10-06,Add_Flavour,3.0,Not-Activated
85863,2019-10-03,ORGANIC,2019-10-21,Select_Category,18.0,Not-Activated
86206,2019-10-11,ORGANIC,2019-10-16,Add_Flavour,5.0,Not-Activated
86206,2019-10-11,ORGANIC,2019-10-26,Select_Category,15.0,Not-Activated
93901,2019-10-21,PPC,2019-11-03,Add_Flavour,13.0,Not-Activated
93901,2019-10-21,PPC,2019-11-07,Select_Category,17.0,Not-Activated
21426,2019-10-16,ORGANIC,2019-10-18,Add_Flavour,2.0,Not-Activated
21426,2019-10-16,ORGANIC,2019-10-29,Select_Category,13.0,Not-Activated
1174,2019-10-17,ORGANIC,2019-10-31,Add_Flavour,14.0,Not-Activated
1174,2019-10-17,ORGANIC,2019-10-31,Select_Category,14.0,Not-Activated
21116,2019-10-18,ORGANIC,2019-11-06,Add_Flavour,19.0,Not-Activated
21116,2019-10-18,ORGANIC,2019-11-06,Select_Category,19.0,Not-Activated
90609,2019-10-07,PPC,2019-10-07,Add_Flavour,0.0,Not-Activated
90609,2019-10-07,PPC,2019-10-16,Select_Category,9.0,Not-Activated
78990,2019-10-06,ORGANIC,2019-10-11,Add_Flavour,5.0,Not-Activated
78990,2019-10-06,ORGANIC,2019-10-12,Select_Category,6.0,Not-Activated
62046,2019-10-19,PPC,2019-10-20,Add_Flavour,1.0,Not-Activated
62046,2019-10-19,PPC,2019-10-29,Select_Category,10.0,Not-Activated
24176,2019-10-17,PPC,2019-10-21,Add_Flavour,4.0,Not-Activated
24176,2019-10-17,PPC,2019-10-25,Select_Category,8.0,Not-Activated
26675,2019-10-16,ORGANIC,2019-11-03,Add_Flavour,18.0,Not-Activated
26675,2019-10-16,ORGANIC,2019-11-03,Select_Category,18.0,Not-Activated
77899,2019-10-09,ORGANIC,2019-10-27,Add_Flavour,18.0,Not-Activated
77899,2019-10-09,ORGANIC,2019-10-27,Select_Category,18.0,Not-Activated
6119,2019-10-17,ORGANIC,2019-10-25,Add_Flavour,8.0,Not-Activated
6119,2019-10-17,ORGANIC,2019-10-29,Select_Category,12.0,Not-Activated
26153,2019-10-24,ORGANIC,2019-10-24,Add_Flavour,0.0,Not-Activated
26153,2019-10-24,ORGANIC,2019-10-28,Select_Category,4.0,Not-Activated
23386,2019-10-06,PPC,2019-10-22,Add_Flavour,16.0,Not-Activated
23386,2019-10-06,PPC,2019-10-24,Select_Category,18.0,Not-Activated
65448,2019-10-04,ORGANIC,2019-10-05,Add_Flavour,1.0,Not-Activated
65448,2019-10-04,ORGANIC,2019-10-10,Select_Category,6.0,Not-Activated
34974,2019-10-09,ORGANIC,2019-10-13,Add_Flavour,4.0,Not-Activated
34974,2019-10-09,ORGANIC,2019-10-26,Select_Category,17.0,Not-Activated
59557,2019-10-09,PPC,2019-10-21,Add_Flavour,12.0,Not-Activated
59557,2019-10-09,PPC,2019-10-24,Select_Category,15.0,Not-Activated
47731,2019-10-14,EMAIL,2019-10-27,Add_Flavour,13.0,Not-Activated
47731,2019-10-14,EMAIL,2019-10-27,Select_Category,13.0,Not-Activated
78121,2019-10-02,PPC,2019-10-10,Add_Flavour,8.0,Not-Activated
78121,2019-10-02,PPC,2019-10-17,Select_Category,15.0,Not-Activated
73184,2019-10-13,ORGANIC,2019-11-01,Add_Flavour,19.0,Not-Activated
73184,2019-10-13,ORGANIC,2019-11-01,Select_Category,19.0,Not-Activated
36245,2019-10-07,ORGANIC,2019-10-08,Add_Flavour,1.0,Not-Activated
36245,2019-10-07,ORGANIC,2019-10-08,Select_Category,1.0,Not-Activated
98826,2019-10-15,PPC,2019-10-18,Add_Flavour,3.0,Not-Activated
98826,2019-10-15,PPC,2019-10-23,Select_Category,8.0,Not-Activated
30207,2019-10-27,ORGANIC,2019-10-27,Add_Flavour,0.0,Not-Activated
30207,2019-10-27,ORGANIC,2019-11-05,Select_Category,9.0,Not-Activated
79907,2019-10-08,ORGANIC,2019-10-19,Add_Flavour,11.0,Not-Activated
79907,2019-10-08,ORGANIC,2019-10-27,Select_Category,19.0,Not-Activated
69188,2019-10-09,PPC,2019-10-24,Add_Flavour,15.0,Not-Activated
69188,2019-10-09,PPC,2019-10-28,Select_Category,19.0,Not-Activated
54237,2019-10-10,ORGANIC,2019-10-16,Add_Flavour,6.0,Not-Activated
54237,2019-10-10,ORGANIC,2019-10-16,Select_Category,6.0,Not-Activated
26935,2019-10-12,PPC,2019-10-31,Add_Flavour,19.0,Not-Activated
26935,2019-10-12,PPC,2019-10-31,Select_Category,19.0,Not-Activated
55319,2019-10-16,ORGANIC,2019-11-03,Add_Flavour,18.0,Not-Activated
55319,2019-10-16,ORGANIC,2019-11-03,Select_Category,18.0,Not-Activated
61967,2019-10-24,ORGANIC,2019-11-11,Add_Flavour,18.0,Not-Activated
61967,2019-10-24,ORGANIC,2019-11-11,Select_Category,18.0,Not-Activated
71528,2019-10-17,ORGANIC,2019-10-25,Add_Flavour,8.0,Not-Activated
71528,2019-10-17,ORGANIC,2019-10-28,Select_Category,11.0,Not-Activated
44866,2019-10-17,PPC,2019-10-27,Add_Flavour,10.0,Not-Activated
44866,2019-10-17,PPC,2019-11-01,Select_Category,15.0,Not-Activated
35563,2019-10-13,ORGANIC,2019-10-31,Add_Flavour,18.0,Not-Activated
35563,2019-10-13,ORGANIC,2019-11-01,Select_Category,19.0,Not-Activated
13950,2019-10-06,ORGANIC,2019-10-12,Add_Flavour,6.0,Not-Activated
13950,2019-10-06,ORGANIC,2019-10-12,Select_Category,6.0,Not-Activated
60113,2019-10-08,PPC,2019-10-26,Add_Flavour,18.0,Not-Activated
60113,2019-10-08,PPC,2019-10-26,Select_Category,18.0,Not-Activated
98707,2019-10-08,ORGANIC,2019-10-14,Add_Flavour,6.0,Not-Activated
98707,2019-10-08,ORGANIC,2019-10-20,Select_Category,12.0,Not-Activated
58966,2019-10-13,ORGANIC,2019-10-15,Add_Flavour,2.0,Not-Activated
58966,2019-10-13,ORGANIC,2019-10-28,Select_Category,15.0,Not-Activated
74708,2019-10-10,EMAIL,2019-10-14,Add_Flavour,4.0,Not-Activated
74708,2019-10-10,EMAIL,2019-10-14,Select_Category,4.0,Not-Activated
25287,2019-10-21,PPC,2019-10-25,Add_Flavour,4.0,Not-Activated
25287,2019-10-21,PPC,2019-10-25,Select_Category,4.0,Not-Activated
84910,2019-10-02,ORGANIC,2019-10-03,Add_Flavour,1.0,Not-Activated
84910,2019-10-02,ORGANIC,2019-10-06,Select_Category,4.0,Not-Activated
63675,2019-10-16,ORGANIC,2019-10-27,Add_Flavour,11.0,Not-Activated
63675,2019-10-16,ORGANIC,2019-10-28,Select_Category,12.0,Not-Activated
82736,2019-10-13,ORGANIC,2019-10-25,Add_Flavour,12.0,Not-Activated
82736,2019-10-13,ORGANIC,2019-10-28,Select_Category,15.0,Not-Activated
61082,2019-10-12,ORGANIC,2019-10-30,Add_Flavour,18.0,Not-Activated
61082,2019-10-12,ORGANIC,2019-10-30,Select_Category,18.0,Not-Activated
7956,2019-10-12,ORGANIC,2019-10-30,Add_Flavour,18.0,Not-Activated
7956,2019-10-12,ORGANIC,2019-10-30,Select_Category,18.0,Not-Activated
35792,2019-10-19,EMAIL,2019-11-03,Add_Flavour,15.0,Not-Activated
35792,2019-10-19,EMAIL,2019-11-04,Select_Category,16.0,Not-Activated
30220,2019-10-25,ORGANIC,2019-10-31,Add_Flavour,6.0,Not-Activated
30220,2019-10-25,ORGANIC,2019-10-31,Select_Category,6.0,Not-Activated
21375,2019-10-15,ORGANIC,2019-10-20,Add_Flavour,5.0,Not-Activated
21375,2019-10-15,ORGANIC,2019-11-03,Select_Category,19.0,Not-Activated
97726,2019-10-26,ORGANIC,2019-11-09,Add_Flavour,14.0,Not-Activated
97726,2019-10-26,ORGANIC,2019-11-14,Select_Category,19.0,Not-Activated
23286,2019-10-04,ORGANIC,2019-10-06,Add_Flavour,2.0,Not-Activated
23286,2019-10-04,ORGANIC,2019-10-21,Select_Category,17.0,Not-Activated
2939,2019-10-08,ORGANIC,2019-10-08,Add_Flavour,0.0,Not-Activated
2939,2019-10-08,ORGANIC,2019-10-09,Select_Category,1.0,Not-Activated
18130,2019-10-21,PPC,2019-10-22,Add_Flavour,1.0,Not-Activated
18130,2019-10-21,PPC,2019-10-31,Select_Category,10.0,Not-Activated
56554,2019-10-26,ORGANIC,2019-11-11,Add_Flavour,16.0,Not-Activated
56554,2019-10-26,ORGANIC,2019-11-11,Select_Category,16.0,Not-Activated
14197,2019-10-25,ORGANIC,2019-11-06,Add_Flavour,12.0,Not-Activated
14197,2019-10-25,ORGANIC,2019-11-08,Select_Category,14.0,Not-Activated
32211,2019-10-08,EMAIL,2019-10-18,Add_Flavour,10.0,Not-Activated
32211,2019-10-08,EMAIL,2019-10-21,Select_Category,13.0,Not-Activated
74542,2019-10-24,PPC,2019-10-28,Add_Flavour,4.0,Not-Activated
74542,2019-10-24,PPC,2019-10-28,Select_Category,4.0,Not-Activated
48934,2019-10-21,ORGANIC,2019-10-31,Add_Flavour,10.0,Not-Activated
48934,2019-10-21,ORGANIC,2019-11-01,Select_Category,11.0,Not-Activated
80329,2019-10-06,ORGANIC,2019-10-07,Add_Flavour,1.0,Not-Activated
80329,2019-10-06,ORGANIC,2019-10-17,Select_Category,11.0,Not-Activated
46527,2019-10-03,ORGANIC,2019-10-08,Add_Flavour,5.0,Not-Activated
46527,2019-10-03,ORGANIC,2019-10-08,Select_Category,5.0,Not-Activated
87748,2019-10-19,ORGANIC,2019-10-19,Add_Flavour,0.0,Not-Activated
87748,2019-10-19,ORGANIC,2019-10-19,Select_Category,0.0,Not-Activated
7822,2019-10-15,ORGANIC,2019-10-19,Add_Flavour,4.0,Not-Activated
7822,2019-10-15,ORGANIC,2019-10-31,Select_Category,16.0,Not-Activated
7131,2019-10-16,EMAIL,2019-10-30,Add_Flavour,14.0,Not-Activated
7131,2019-10-16,EMAIL,2019-11-02,Select_Category,17.0,Not-Activated
62906,2019-10-07,PPC,2019-10-07,Add_Flavour,0.0,Not-Activated
62906,2019-10-07,PPC,2019-10-23,Select_Category,16.0,Not-Activated
70316,2019-10-04,ORGANIC,2019-10-12,Add_Flavour,8.0,Not-Activated
70316,2019-10-04,ORGANIC,2019-10-13,Select_Category,9.0,Not-Activated
63216,2019-10-18,ORGANIC,2019-10-25,Add_Flavour,7.0,Activated
63216,2019-10-18,ORGANIC,2019-10-27,Select_Category,9.0,Not-Activated
33183,2019-10-26,ORGANIC,2019-11-12,Add_Flavour,17.0,Not-Activated
33183,2019-10-26,ORGANIC,2019-11-13,Select_Category,18.0,Not-Activated
37805,2019-10-03,ORGANIC,2019-10-11,Add_Flavour,8.0,Not-Activated
37805,2019-10-03,ORGANIC,2019-10-22,Select_Category,19.0,Not-Activated
56163,2019-10-13,ORGANIC,2019-10-21,Add_Flavour,8.0,Not-Activated
56163,2019-10-13,ORGANIC,2019-11-01,Select_Category,19.0,Not-Activated
37199,2019-10-11,PPC,2019-10-12,Add_Flavour,1.0,Not-Activated
37199,2019-10-11,PPC,2019-10-25,Select_Category,14.0,Not-Activated
24155,2019-10-26,PPC,2019-10-26,Add_Flavour,0.0,Not-Activated
24155,2019-10-26,PPC,2019-11-13,Select_Category,18.0,Not-Activated
54898,2019-10-10,ORGANIC,2019-10-15,Add_Flavour,5.0,Not-Activated
54898,2019-10-10,ORGANIC,2019-10-22,Select_Category,12.0,Not-Activated
31485,2019-10-03,PPC,2019-10-07,Add_Flavour,4.0,Not-Activated
31485,2019-10-03,PPC,2019-10-09,Select_Category,6.0,Not-Activated
39055,2019-10-19,ORGANIC,2019-10-22,Add_Flavour,3.0,Not-Activated
39055,2019-10-19,ORGANIC,2019-10-24,Select_Category,5.0,Not-Activated
38726,2019-10-11,PPC,2019-10-14,Add_Flavour,3.0,Not-Activated
38726,2019-10-11,PPC,2019-10-17,Select_Category,6.0,Not-Activated
39492,2019-10-07,ORGANIC,2019-10-26,Add_Flavour,19.0,Not-Activated
39492,2019-10-07,ORGANIC,2019-10-26,Select_Category,19.0,Not-Activated
92022,2019-10-26,PPC,2019-11-04,Add_Flavour,9.0,Not-Activated
92022,2019-10-26,PPC,2019-11-05,Select_Category,10.0,Not-Activated
74725,2019-10-27,PPC,2019-11-10,Add_Flavour,14.0,Not-Activated
74725,2019-10-27,PPC,2019-11-12,Select_Category,16.0,Not-Activated
46418,2019-10-22,ORGANIC,2019-11-01,Add_Flavour,10.0,Not-Activated
46418,2019-10-22,ORGANIC,2019-11-07,Select_Category,16.0,Not-Activated
95313,2019-10-23,ORGANIC,2019-11-10,Add_Flavour,18.0,Not-Activated
95313,2019-10-23,ORGANIC,2019-11-10,Select_Category,18.0,Not-Activated
